call,gota_call,final_score,class,section,power_multiplier,club_name,number_of_participants,transmitters,power_source,total_cw_qsos,total_digital_qsos,total_phone_qsos,total_qsos,bonus_points
N6YMK,NA,186,1D,ORG,2,NA,1,1,C,0,34,0,34,50
N6ZDH,NA,440,1D,SJV,2,Lodi ARC,1,1,C,0,96,3,99,50
N6ZE/M,NA,226,1C,SB,2,Ventura Co. ARS,1,1,G,0,0,38,38,150
N6ZFO,NA,2300,1E,SF,5,REDXA/MARS,1,1,S,205,0,0,205,250
N7A,NA,2470,1F,NV,2,Amargosa ARC,8,1,C,0,270,70,340,1250
N7AKG,NA,114,1D,WWA,2,NA,1,1,C,0,16,0,16,50
N7AN,NA,2110,2A,WWA,2,Radio Amateurs of Skagit Co.,20,2,G,359,0,62,421,550
N7AXJ,NA,374,1E,WWA,2,Island Co. ARC,3,1,G,0,26,0,26,270
N7BRR,NA,302,1D,WWA,2,Mike & Key ARC,1,1,C,0,63,0,63,50
N7C,NA,1036,4D,AZ,2,Hassayampa Amateur Radio Klub,4,4,C,0,0,233,233,570
N7CFO,NA,262,1B1,EWA,2,Microhams ARC,1,1,S,0,0,56,56,150
N7CVW,NA,182,1E,WWA,2,NA,1,1,S,0,0,16,16,150
N7DB,NA,870,1D,OR,2,NA,1,1,C,146,0,68,214,150
N7DLV,NA,874,1B1,WWA,2,NA,1,1,B,0,0,162,162,550
N7DS,NA,290,1B1,OR,2,NA,1,1,C,60,0,0,60,50
N7DSX,NA,702,1D,AZ,2,EVQRP,1,1,C,69,69,50,188,50
N7DX,NA,550,1D,WWA,2,Western WA DX Club,1,1,C,125,0,0,125,50
N7EDW,NA,1594,3A,WWA,2,Edmonds Woodway ARC,10,3,G,0,66,30,96,1270
N7EI,NA,1594,3AC,OR,2,Columbia (OR) ARA,13,3,C,0,0,472,472,650
N7ELI,NA,952,2A,ID,2,3 Rivers ARC,22,2,B,0,0,151,151,650
N7EPD,NA,1738,1E,WWA,2,Pacific Northwest VHF Soc.,1,1,G,351,12,18,381,250
N7FNA,NA,254,1E,OR,2,NA,1,1,B,0,0,42,42,170
N7FUL,NA,1090,1D,AZ,2,CRCRST,1,1,C,235,0,0,235,150
N7GHZ,NA,1854,1E,AZ,2,Tortolita RC,1,1,B,0,401,0,401,250
N7GYL,NA,1722,1D,OR,2,Central Oregon Coast ARC,1,1,C,0,318,0,318,450
N7HYV,NA,194,1D,NV,2,Pahrump Amateur Radio Repeater Assn.,1,1,C,13,0,46,59,50
N7JI,NA,786,1E,OR,2,Valley RC of Oregon,1,1,B,152,0,14,166,150
N7KC,NA,810,1D,WWA,2,Clallam Co. ARC,1,1,C,165,0,0,165,150
N7KDT,NA,3718,2D,AL,2,Huntsville ARC,1,2,C,0,867,0,867,250
N7LD,NA,148,1B1,NV,2,NA,1,1,B,0,0,49,49,50
N7LE,N7XU,5054,2A,OR,2,Central Oregon DX Club,14,2,G,855,84,404,1343,490
N7LRG,NA,356,1E,WWA,2,Stanwood-Camano ARC,1,1,G,0,0,103,103,150
N7LRK,NA,194,1D,AZ,2,Tortolita RC,1,1,C,0,31,0,31,70
N7MU,NA,332,1D,WWA,2,NA,1,1,C,69,0,3,72,50
N7NA,NA,2110,2A,WWA,2,Radio Amateurs of Skagit Co.,20,2,G,359,0,62,421,550
N7NB,NA,740,1E,WWA,5,NA,1,1,B,59,0,0,59,150
N7NKR,NA,490,1B1B,CO,5,NA,1,1,B,0,0,28,28,350
N7NR,NA,7308,1D,ORG,2,Southern California Contest Club,6,1,C,1398,0,833,2231,50
N7OBI,NA,84,1D,WWA,2,Snohomish Co. Hams Club,1,1,C,0,0,17,17,50
N7OY,NA,884,2A,OR,2,Lincoln Co. (OR) ARC,20,2,G,0,0,67,67,750
N7PI,KJ7KPP,452,2A,ID,2,Pocatello ARC,20,2,G,0,0,41,41,370
N7PIB,NA,500,1E,SF,2,Valley of the Moon ARC,1,1,G,0,100,0,100,100
N7PS,NA,92,1D,EWA,2,NA,1,1,C,0,0,21,21,50
N7QJ,NA,958,4A,OR,2,Maxim Integrated Beaverton & Friends,8,4,G,0,21,162,183,550
N7RI,NA,62,1D,WY,2,PODXS 070,1,1,C,0,3,0,3,50
N7SE,NA,194,1D,CO,2,Montrose Co.  ARC,1,1,C,0,30,12,42,50
N7SHG,NA,290,1E,OR,5,NA,1,1,B,0,0,8,8,250
N7SRR,NA,306,1D,WWA,2,Sky Valley ARC,1,1,C,0,64,0,64,50
N7SU,NA,1358,1D,AZ,2,Thunderbird ARC,1,1,C,327,0,0,327,50
N7TPR,NA,98,1D,WWA,2,Jefferson Co. (WA) ARC,1,1,C,0,0,24,24,50
N7TRC,NA,578,3A,WWA,2,Trilogy ARC,6,3,B,0,0,14,14,550
N7TWB,NA,428,1E,AZ,2,Honeywell-Glendale ARC,1,1,B,0,0,89,89,250
N7TZW,NA,200,1E,WWA,2,San Juan Co. ARS,1,1,B,0,0,25,25,150
N7UFC,NA,322,1D,WWA,2,Communications Support Team,1,1,C,0,1,34,35,250
N7US,NA,1554,1D,IL,2,McHenry Co. Wireless Assn.,1,1,C,351,0,0,351,150
N7UVH,NA,2218,2D,ID,2,Spokane DX Assn.,2,2,C,0,542,0,542,50
N7W,NA,4510,2A,WY,2,Carbon Co. DXCC,8,2,B,847,0,236,1083,650
N7WFK,NA,1034,1D,OK,2,South Canadian ARS,1,1,C,0,246,0,246,50
N7WS,NA,472,1D,AZ,2,NA,1,1,C,0,0,161,161,150
N7WY,NA,874,1D,WY,2,Shy-Wy ARC,1,1,C,206,0,0,206,50
N7XLD,NA,114,1D,WWA,2,NA,1,1,C,0,0,32,32,50
N7XS,NA,4856,2E,WWA,2,Mike & Key ARC,10,2,G,0,282,1439,1721,850
N7ZW,NA,198,1D,WWA,2,Jefferson Co. (WA) ARC,1,1,C,20,16,2,38,50
N7ZZ,NA,2054,1D,WI,2,NA,1,1,C,473,0,56,529,50
N8A,NA,1814,1E,OH,2,Intercity ARC,2,1,B,205,111,0,316,550
N8AA,NA,1750,1D,OH,2,Dial RC of Middletown,1,1,C,400,0,0,400,150
N8AB,NA,170,1E,MI,5,South Lyon Area ARC,1,1,B,0,2,0,2,150
N8ADK,NA,234,1D,OH,2,OH-KY-IN ARS,1,1,C,0,46,0,46,50
N8AGU,NA,442,1C,WPA,2,FD Philips NEO,1,1,B,73,0,0,73,150
N8ARA,NA,1292,4A,OH,2,Newark Ohio ARA,25,4,G,0,0,121,121,1050
N8BC,NA,1924,2A,OH,2,Lake Co. (OH) ARA,7,2,G,258,0,221,479,450
N8BI,NA,1130,2D,OH,2,Portage Co. Amateur Radio Service,2,2,C,186,0,168,354,50
N8BR,NA,2714,1D,NC,2,Orange Co. Radio Amateurs & Durham FM Assn.,1,1,C,641,0,0,641,150
N8BV,NA,2308,1E,OH,2,OH-KY-IN ARS,1,1,G,0,302,475,777,150
N8BVD,NA,1070,1D,OH,2,Splinter Group ARC,7,1,C,0,255,0,255,50
N8CJ,NA,606,1E,OH,2,Central Ohio Operators Klub,1,1,B,0,0,178,178,250
N8CPA,NA,750,1D,OH,2,NA,1,1,C,175,0,0,175,50
N8CU,NA,254,1D,WV,2,Black Diamond ARC,1,1,C,0,0,102,102,50
N8CWX,NA,180,1D,MI,2,South Lyon Area ARC,1,1,C,0,0,65,65,50
N8CZH,NA,76,1D,OH,2,NA,1,1,C,0,0,13,13,50
N8DGD,NA,196,1D,MI,2,Grand Rapids ARA,1,1,C,0,35,3,38,50
N8DM,NA,2450,1D,WCF,2,North Port ARC,2,1,C,600,0,0,600,50
N8DNZ,NA,1820,2C,AL,5,NA,2,2,B,0,95,124,219,250
N8ERF,NA,200,1D,MI,2,Midland (MI) ARC,1,1,C,0,0,25,25,150
N8ERV,NA,494,1D,MI,2,NA,1,1,C,0,111,0,111,50
N8EUI,NA,534,1D,MI,2,Saginaw Valley ARA,1,1,C,0,96,0,96,150
N8EUL,NA,410,1D,EPA,2,Reading RC,1,1,C,0,40,0,40,250
N8EW,NA,870,1D,OH,2,Cuyahoga Falls ARC,1,1,C,0,205,0,205,50
N8FKF,NA,222,1D,MT,2,NA,1,1,C,0,43,0,43,50
N8FRJ,NA,206,1D,OH,2,Lake Co. (OH) ARA,1,1,C,0,0,68,68,70
N8FYL,NA,470,1D,MI,2,L'Anse Creuse ARC,1,1,C,80,0,0,80,150
N8GMY,NA,198,1D,MI,2,North Ottawa ARC,1,1,C,0,37,0,37,50
N8GZ,NA,318,1D,OH,2,Wayne ARC,1,1,C,52,15,0,67,50
N8H,NA,644,4AC,OH,2,Hocking Valley ARC,15,4,C,23,16,69,108,350
N8HAM,NA,76,1C,MI,2,South Lyon Area ARC,1,1,B,0,0,13,13,50
N8HQY,NA,60,1D,OH,2,NA,1,1,C,0,0,5,5,50
N8HWV,NA,452,1D,WI,2,NA,1,1,C,100,0,1,101,50
N8II,NA,1438,1D,WV,2,NA,1,1,C,97,0,500,597,50
N8IJY,NA,284,1E,OH,2,NA,1,1,G,25,0,17,42,150
N8IVE,NA,1406,3A,OH,2,Morocco Mole Contest Club,4,3,G,0,94,290,384,450
N8JFJ,NA,288,1D,MI,2,NA,1,1,C,0,0,119,119,50
N8JK,NA,266,1D,OH,2,NA,1,1,C,54,0,0,54,50
N8JXJ,NA,636,1B1,OH,2,Mound ARA,1,1,B,0,0,43,43,550
N8KDL,NA,390,1D,MI,2,GMARC,1,1,C,0,85,0,85,50
N8KH,NA,1602,1D,SFL,2,Florida Contest Group,1,1,C,363,0,0,363,150
N8KLX,NA,862,1D,MI,2,Utica Shelby Emergency Comms Assn.,1,1,C,153,0,0,153,250
N8KR,NA,1484,1E,IN,2,Fort Wayne RC,1,1,G,309,0,49,358,150
N8KZ,NA,368,1D,MI,2,USECA,1,1,C,72,0,15,87,50
N8LC,NA,4656,3A,MI,2,L'Anse Creuse ARC,15,3,G,709,129,427,1265,450
N8LES,NA,242,1D,OH,2,NA,1,1,C,0,48,0,48,50
N8MME,NA,462,1D,MI,2,Genesee Co. RC,1,1,C,0,103,0,103,50
N8MOR,NA,558,1B1,EB,2,Livermore Amateur Radio Klub,1,1,B,0,51,2,53,350
N8NB,NA,126,1D,OH,2,Mahoning Valley ARA,1,1,C,19,0,0,19,50
N8NBA,NA,356,1E,OK,2,NA,1,1,G,5,0,93,98,150
N8NC,NA,2115,5AB,OH,5,North Coast ARC,12,5,B,0,0,253,253,850
N8NIX,NA,120,1D,IL,2,Dupage ARC,1,1,C,0,0,35,35,50
N8NJA,NA,328,1D,MI,2,Wexaukee ARC,1,1,C,0,57,25,82,50
N8NMV,NA,126,1D,OH,2,Ohio Valley Experimenters Club,1,1,C,19,0,0,19,50
N8NN,NA,222,1B1,NFL,2,Ewephoria RC,1,1,C,0,18,0,18,150
N8OQ,NA,530,1E,VA,5,NA,1,1,B,0,28,0,28,250
N8OSF,NA,104,1D,OH,2,NA,1,1,C,0,0,27,27,50
N8OVI,NA,662,1A,MI,2,Novi ARC,3,1,G,72,1,10,83,350
N8PFK,NA,1066,1D,MI,2,NA,1,1,C,0,176,156,332,50
N8PN,NA,395,1B1B,MN,5,NA,1,1,B,0,12,5,17,250
N8PPZ,NA,338,1D,SC,2,ARC of Augusta,1,1,C,0,72,0,72,50
N8PWM,NA,482,1D,MI,2,NA,1,1,C,0,62,92,154,50
N8QA,NA,1020,3AC,OH,2,Portsmouth RC,9,3,C,0,0,235,235,550
N8QE,NA,94,1D,OH,2,Portage Co. Amateur Radio Service,1,1,C,0,11,0,11,50
N8QF,NA,1034,1E,OH,2,Dial RC of Middletown,1,1,G,0,221,0,221,150
N8REL,NA,68,1D,MI,2,Hazel Park ARC,1,1,C,0,0,9,9,50
N8SBE,NA,1330,1D,MI,2,Arrow Comm. Assn,1,1,C,295,0,0,295,150
N8SDR,NA,516,1D,OH,2,Hamilton (OH) ARC,1,1,C,115,0,3,118,50
N8SE,NA,620,4F,MI,2,Metro Detroit SATERN,6,4,C,0,11,163,174,250
N8SL,NA,4572,4A,MI,2,South Lyon Area ARC,12,4,G,412,222,543,1177,950
N8T,NA,1075,1B1B,WV,5,Sterling Park ARC,1,1,B,80,2,1,83,250
N8TCP,NA,296,1D,OH,2,Splinter Group ARC,7,1,C,1,23,25,49,150
N8TJD,NA,204,1D,WV,2,Mountaineer ARA,1,1,C,0,0,77,77,50
N8TW,NA,544,1D,MI,2,Garden City ARC,1,1,C,89,34,1,124,50
N8URE,NA,740,1E,MDC,5,NA,1,1,B,1,45,6,52,250
N8VV,NA,1402,1D,OH,2,Coshocton Co. ARA,1,1,C,338,0,0,338,50
N8VWY,NA,86,1B1,OH,2,NA,1,1,G,9,0,0,9,50
N8VZ,NA,184,1B1,OH,2,Athens Co. ARA,1,1,B,0,26,15,41,50
N8WUA,NA,196,1D,OH,2,Splinter Group ARC,7,1,C,0,31,11,42,50
N8XA,NA,220,1B1B,OH,5,NA,1,1,B,0,0,24,24,100
N8XI,NA,794,1D,MI,2,NA,1,1,C,122,0,78,200,150
N8XKZ,NA,424,1E,MI,2,NA,1,1,B,0,0,137,137,150
N8XMS,NA,318,1D,MI,2,NA,1,1,C,67,0,0,67,50
N8YM,NA,298,1D,OH,2,Wayne ARC,1,1,C,0,62,0,62,50
N8ZFH,NA,338,1D,MI,2,Motor City RC,1,1,C,61,0,22,83,50
N9AC,NA,160,1B1B,WI,5,4SQRP,1,1,B,11,0,0,11,50
N9AEP,NA,262,1D,IL,2,North Shore (IL) RC,1,1,C,1,5,94,100,50
N9AGC,NA,646,2E,OH,2,NA,1,2,G,0,99,0,99,250
N9AJD,NA,110,1D,IN,2,NA,1,1,C,4,0,22,26,50
N9AU,NA,2158,1D,WI,2,MM Expeditionary Force,1,1,C,502,0,0,502,150
N9AUP,NA,168,1D,IL,2,NA,1,1,C,0,25,9,34,50
N9BD,NA,866,1D,SV,2,Yuba-Sutter ARC,1,1,C,104,97,6,207,50
N9BOR,NA,554,1D,IL,2,NA,1,1,C,126,0,0,126,50
N9BT,NA,98,1D,IL,2,NA,1,1,C,0,0,24,24,50
N9CCA,NA,2126,3A,IN,2,Clay Co. (IN) Auxcomm,7,3,B,0,143,192,335,1170
N9CHA,NA,2106,2E,WI,2,NA,3,2,G,328,0,222,550,350
N9CIQ,NA,718,1B1,WI,2,Mississippi Valley ARA,1,1,C,142,0,0,142,150
N9EA,NA,650,1D,IL,2,NA,1,1,C,0,87,126,213,50
N9EAX,NA,626,1D,WI,2,NA,2,1,C,0,12,204,216,170
N9EEE,NA,445,1B1B,WI,5,Milwaukee Radio Amateurs' Club,1,1,B,2,0,15,17,350
N9EP,NA,2956,1E,IL,2,NA,1,1,B,646,0,61,707,250
N9EZ,NA,3574,1B2,MI,2,Yooper Dupers,2,1,G,856,0,0,856,150
N9EZF,NA,714,1D,WI,2,Fond du Lac ARC,1,1,C,0,166,0,166,50
N9GH,NA,156,1D,WI,2,NA,1,1,C,0,0,53,53,50
N9GMT,NA,4544,6E,WI,2,FM38 Repeater Group,9,6,G,54,398,893,1345,950
N9GQA,NA,1490,1E,AL,5,Deep South ARC,1,1,B,0,134,0,134,150
N9GUN,NA,118,1D,IL,2,Soc. Of Midwest Contesters,1,1,C,17,0,0,17,50
N9HF,NA,566,2E,NFL,2,FVFD21,2,2,G,27,0,4,31,450
N9HQ,NA,162,1D,IL,2,Wheaton Community Radio Amateurs,1,1,C,0,0,56,56,50
N9HRA,NA,344,1D,IN,2,Northeastern Indiana ARA,1,1,C,0,47,53,100,50
N9HSJ,NA,104,1D,IL,2,NA,1,1,C,0,5,17,22,50
N9ID,NA,162,1D,IN,2,Northwest Indiana DX Club,1,1,C,28,0,0,28,50
N9ITU,NA,254,1D,IL,2,Palatine ARES/RACES/AuxComm,1,1,C,0,0,102,102,50
N9JAF,NA,194,1D,IL,2,NA,1,1,C,0,36,0,36,50
N9JCA,NA,450,1D,IN,2,PODXS 070,1,1,C,0,100,0,100,50
N9JF,NA,1862,1D,IL,2,Western IL ARC,1,1,C,418,35,0,453,50
N9JFK,NA,260,1D,WI,2,NA,1,1,C,0,0,105,105,50
N9JM,NA,1466,3A,IN,2,Whitewater Valley ARC,12,3,G,105,0,198,303,650
N9JPG,NA,118,1C,WI,2,NA,1,1,B,0,17,0,17,50
N9KQQ,NA,668,1D,WI,2,Milwaukee Radio Amateurs' Club,1,1,C,0,154,1,155,50
N9LHS,NA,1030,2E,NFL,2,FVFD21,3,2,G,0,120,0,120,550
N9MAF,NA,290,1D,MO,2,Hannibal (MO) ARC,1,1,C,0,0,120,120,50
N9MR,NA,454,1D,IN,2,Mizpah Shrine Radio Unit,1,1,C,0,101,0,101,50
N9NA,NA,449,1D,AZ,1,Arizona Outlaws Contest Club,1,1,C,188,0,23,211,50
N9NAZ,NA,254,1D,IL,2,NA,1,1,C,0,34,34,68,50
N9NIX,NA,1558,2AC,IL,2,MQBARC,3,2,C,101,163,26,290,450
N9NM,NA,1086,1D,STX,2,NA,1,1,C,259,0,0,259,50
N9OF,NA,1110,1D,STX,2,NA,1,1,C,265,0,0,265,50
N9OQC,NA,272,1D,IL,2,Iroquois Co. ARC,1,1,C,0,21,19,40,150
N9PGG,NA,1822,1D,NC,2,South Wake ARC,1,1,C,443,0,0,443,50
N9PUZ,NA,298,1E,IL,2,Sangamon Valley RC,1,1,B,0,37,0,37,150
N9QID,NA,178,2D,MI,2,NA,2,2,C,22,0,20,42,50
N9QVQ,NA,204,1D,IN,2,Tri State ARS (IN),1,1,C,0,0,77,77,50
N9REG,NA,2718,2A,IN,2,Tippecanoe ARA,20,2,B,400,0,74,474,970
N9RI,K9HMX,1632,2A,IN,2,Muncie Area ARC,21,2,G,128,3,89,220,930
N9RJV,KD9HIL,3144,2A,IL,2,Schaumburg ARC,37,2,G,434,31,357,822,570
N9SD,NA,1698,2B1,WI,2,Wisconsin ARC,1,2,C,363,3,42,408,150
N9SZ,NA,1410,2B2,OH,2,NA,2,2,G,127,138,0,265,350
N9TBD,NA,538,1D,IL,2,Bolingbrook ARS,1,1,C,0,122,0,122,50
N9TNT,NA,134,1D,IN,2,NA,1,1,C,0,21,0,21,50
N9TO,NA,118,1D,IL,2,Central Illinois RC,1,1,C,3,3,22,28,50
N9TR,NA,720,1D,IL,2,North Shore (IL) RC,1,1,C,68,46,7,121,250
N9TUQ,NA,74,1D,IL,2,Six Meter Club of Chicago,1,1,C,0,0,12,12,50
N9UN,NA,484,1D,IN,2,NA,1,1,C,35,12,23,70,250
N9UNX,NA,326,1D,IN,2,NA,1,1,C,69,0,0,69,50
N9UX,NA,108,1D,WI,2,Milwaukee Radio Amateurs' Club,1,1,C,0,13,3,16,50
N9VI,NA,668,1A,IN,2,Kendallville Contesters/ 21 Repeater Group,12,1,G,0,0,159,159,350
N9WG,NA,250,1D,IN,2,NA,1,1,C,0,50,0,50,50
N9WH,NA,5012,3A,IL,2,The 415 ARC,27,3,G,363,264,527,1154,1450
N9XAU,NA,650,1E,IN,5,NA,1,1,B,50,0,0,50,150
N9YLZ,NA,1876,1D,IL,2,NA,1,1,C,0,456,1,457,50
N9ZD,NA,484,1D,IL,2,Hamfesters RC,1,1,C,0,0,167,167,150
N9ZE,NA,1586,1B2,MI,2,York RC,2,1,G,0,329,10,339,250
N9ZSY,NA,210,1D,IN,2,Bear Bait RC,1,1,C,0,40,0,40,50
N9ZWY,NA,1200,2D,WI,2,NA,2,2,C,0,223,59,282,190
NA1RA,NA,286,1F,CT,2,Northville ARA,14,1,C,0,0,68,68,150
NA2CC,NA,470,1D,EB,2,NA,1,1,C,105,0,0,105,50
NA2X,NA,870,1D,WNY,2,Binghamton ARA,1,1,C,180,0,0,180,150
NA4A,NA,2610,1E,AL,2,NA,1,1,G,640,0,0,640,50
NA4C,NA,1078,1D,TN,2,Dickson Co. ARC,1,1,C,0,232,0,232,150
NA4CC,NA,2210,2AC,NC,2,Cleveland Co. Amateur Radio Service,11,2,C,113,0,254,367,1250
NA4DC,NA,2978,2A,SFL,2,Davie/Cooper City ARC,18,2,S,212,131,18,361,1570
NA4MM,NA,1546,1D,AL,2,Montgomery ARC,1,1,C,0,374,0,374,50
NA4RC,NA4RC,586,3A,VA,2,Charlotte Co. ARC,3,3,S,0,0,68,68,450
NA4VY,NA,494,2D,NC,2,Orange Co. Radio Amateurs & Durham FM Assn.,4,2,C,0,0,222,222,50
NA5M,NA,90,1D,NTX,2,NA,1,1,C,0,10,0,10,50
NA5N,NA,2500,1B1B,NM,5,Socorro ARA,1,1,B,225,0,0,225,250
NA5W,NA,270,1D,NTX,2,Lake Area Amateur Radio Klub,1,1,C,0,55,0,55,50
NA5YO,NA,750,1D,STX,2,Port Lavaca ARC,1,1,C,150,0,0,150,150
NA6F,NA,210,1B1,ORG,2,NA,1,1,B,0,0,30,30,150
NA6MF,NA6MF,870,6AB,SCV,5,NASA Ames Research Center ARC,4,6,B,0,0,24,24,750
NA6MG,NA,1552,1D,LAX,2,NA,1,1,C,164,199,25,388,50
NA6Q,NA,560,1D,LAX,2,United Radio Amateur Club,1,1,C,67,56,9,132,50
NA7L,NA,450,2D,NFL,2,NA,1,2,C,52,48,0,100,50
NA8W,NA,426,1D,OH,2,PODXS 070,1,1,C,0,94,0,94,50
NA9US,NA,74,1C,WI,2,Bolingbrook Area Radio Contesters,1,1,G,0,0,12,12,50
NAØPW,NA,1670,2A,CO,2,Pueblo West ARC,4,2,G,243,62,0,305,450
NB2L,NA,66,1D,WNY,2,Keuka Lake ARA,1,1,C,0,0,8,8,50
NB3O,NA,312,1E,VA,2,NA,2,1,S,0,0,81,81,150
NB7B,NA,266,1D,UT,2,NA,1,1,C,0,54,0,54,50
NB8F,NA,554,1E,MI,2,NA,1,1,B,88,0,26,114,150
NC1CC,NA,4256,1E,RI,2,Yankee Clipper Contest Club,2,1,G,803,0,447,1250,150
NC2C,NA,2916,2A,WNY,2,Otsego Co. ARA,3,2,G,613,0,107,720,250
NC3O,NA,670,1B1B,EPA,5,South Mountain Radio Amateurs,1,1,B,0,52,0,52,150
NC4AR,NA,162,1AC,NC,2,Tri County ARC (NC),11,1,C,0,0,31,31,100
NC4CA,NA,1716,4F,NC,2,Four Co. ARES,4,4,C,0,170,293,463,450
NC4DR,NA,446,1B2,NC,2,Greensboro Digital RA,2,1,C,35,0,128,163,50
NC4KW,NA,6526,1D,NC,2,Orange Co. Radio Amateurs & Durham FM Assn.,2,1,C,1351,0,486,1837,150
NC4LC,NA,1028,2F,NC,2,Lincoln Co. Volunteer Communications,6,2,G,0,2,135,137,750
NC4RT,NA,1650,2B2B,NC,5,NA,2,2,B,130,0,0,130,350
NC4S,NA,762,1D,NC,2,Brunswick Shores ARC,1,1,C,153,0,0,153,150
NC6D,NA,354,1D,SF,2,Northern California Contest Club,1,1,C,0,76,0,76,50
NC6Q,NA,644,1D,LAX,2,Assoc. Radio Amateurs of Long Beach,1,1,C,145,0,7,152,50
NC6R,NA,1250,1E,SV,2,Red Mule DX,1,1,G,0,0,550,550,150
NC6V,NA,714,6D,ORG,2,Corona PD CSV Group,1,6,C,141,0,0,141,150
NC7G,NA,948,1A,WWA,2,Highline ARC,25,1,G,45,0,39,84,690
NC8J,NA,70,1D,OH,2,Cuyahoga ARS,1,1,C,0,0,10,10,50
NC9P,NA,174,2D,STX,2,NA,2,2,C,0,31,0,31,50
NC9W,NA,530,1D,KY,2,Bullitt ARS,1,1,C,70,0,0,70,250
NCØA,NA,1216,2F,CO,2,Royal Gorge ARC,20,2,C,118,0,57,175,630
NCØB,NA,482,1B1,CO,2,NA,1,1,B,0,0,166,166,150
ND1J,NA,862,1D,NC,2,Franklin (NC) ARC,1,1,C,0,203,0,203,50
ND2O,NA,286,1D,NC,2,Brunswick Shores ARC,1,1,C,59,0,0,59,50
ND4DX,NA,176,1D,NFL,2,NA,1,1,C,4,0,55,59,50
ND4X,NA,302,1D,KY,2,Paducah ARA,1,1,C,0,63,0,63,50
ND6O,NA,254,1D,SV,2,NA,1,1,C,0,0,92,92,70
ND7T,NA,1872,1A,EWA,2,Bring Back the Band,4,1,B,285,0,91,376,550
NE1C,NA,8330,2AB,WMA,5,510 RG,5,2,B,345,403,0,748,850
NE1F,NA,952,1D,NH,2,Granite State ARA,2,1,C,197,0,57,254,50
NE1FO,N1SFT,1936,6A,NH,2,N. New England Field Amateur Radio Operators,12,6,B,32,9,201,242,1370
NE1RI,W1SYE,12482,2A,RI,2,Newport Co. RC,40,2,G,1311,300,1774,3385,2490
NE2T,NA,446,1D,WNY,2,Tompkins Co. ARA,1,1,C,99,0,0,99,50
NE3I,NA,920,1E,EPA,5,RF Hill ARC,1,1,B,38,0,12,50,480
NE4S,NA,386,1D,GA,2,South East Contest Club,1,1,C,0,84,0,84,50
NE5TX,W5WES,1942,4A,STX,2,Eastside Amateur Radio Service,8,4,G,0,148,140,288,1070
NE6ET,NA,820,2B2B,ORG,5,NA,2,2,B,42,0,10,52,350
NE6RD,NA,260,1B1,SCV,2,NA,1,1,B,0,0,5,5,250
NE7D,NA,1118,1D,OR,2,Willamette Valley DX Club,1,1,C,267,0,0,267,50
NE8J,NA,922,1D,MI,2,NA,1,1,C,212,6,0,218,50
NE8P,NA,670,1D,MI,2,NA,1,1,C,155,0,0,155,50
NE9T,NA,570,1A,IN,2,Indy Midtown ARC,3,1,G,30,0,0,30,450
NEØDA,NA,130,1E,CO,2,Pueblo West ARC,1,1,B,20,0,0,20,50
NF1A,NA,384,1C,ME,2,HP Alumni RC,1,1,B,28,0,11,39,250
NF3R,NA,5454,3E,EPA,2,Frankford RC,1,3,G,0,1274,4,1278,350
NF4AC,NA,3290,2F,NFL,2,Alachua EOC RC,23,2,G,22,475,16,513,1270
NF4CQ,NA,2104,2A,NFL,2,Columbia ARS,22,2,G,0,150,107,257,1290
NF4J,NA,1254,1D,AL,2,Great Southern DX Assn.,1,1,C,207,15,108,330,150
NF8M,NA,250,1D,MI,2,South Lyon Area ARC,1,1,C,50,0,0,50,50
NF9Z,NA,1396,1D,IL,2,NA,1,1,C,0,0,673,673,50
NFØJ,NA,196,1E,NM,2,Socorro ARA,1,1,B,0,0,23,23,150
NG2A,NA,366,1D,SFL,2,Davie/Cooper City ARC,1,1,C,0,29,0,29,250
NG2G,NA,154,1D,WWA,2,NA,1,1,C,0,26,0,26,50
NG3Y,NA,1294,1D,MDC,2,NA,1,1,C,0,311,0,311,50
NG5M,NA,7218,1A,AR,2,NCAARS/ Brock Mtn CG,5,1,G,1582,0,0,1582,890
NG6F,NA,645,1B1B,LAX,5,Pasadena RC/ JPLARC/ CITARC,1,1,B,0,0,39,39,450
NG6O,NA,450,1D,SCV,2,Monkey Lover's Radio Consortium,1,1,C,45,0,110,155,50
NG6R,NA,2406,1D,LAX,2,Palos Verdes ARC,1,1,C,92,497,0,589,50
NGØE,NA,425,1B1B,MN,5,NA,1,1,B,27,0,1,28,150
NH6JC,NA,754,1B2,PAC,1,NA,2,1,G,108,0,388,496,150
NH7TV,NA,182,1D,WPA,2,NA,1,1,C,0,0,66,66,50
NI1E,NA,305,1E,NH,5,Granite State ARA,1,1,B,0,10,11,21,150
NI1X,NA,2834,5A,EMA,2,Whitman ARC,12,5,G,381,0,280,661,750
NI4E,NA,2850,1D,NC,2,Watauga ARC,1,1,C,700,0,0,700,50
NI6W,NA,4090,1D,LAX,2,Pasadena RC/ JPLARC/ CITARC,1,1,C,1010,0,0,1010,50
NI8Z,NA,954,1D,OH,2,Splinter Group ARC,7,1,C,201,0,0,201,150
NJ2AR,NA,1460,4AC,SNJ,2,Jersey Shore ARS,48,4,C,59,74,164,297,600
NJ2BC,NA,926,2F,NNJ,2,Bergen Co. Emergency Management RC,2,2,B,0,169,0,169,250
NJ2N,NA,586,1B1,SNJ,2,Ocean Co. ARES,1,1,B,52,6,2,60,350
