call,final_score,class,total_qsos,power_multiplier,gota_call,sec,number_of_participants,club_name
WP4CRG,3044,2A,1017,2,KP4FIE,PR,21,Caribbeam ARG
WQ3RP,780,1B1B,53,5,NA,DE,1,NA
WQ3U,104,1D,16,2,NA,OR,1,NA
WQ4RP,9945,4AB,972,5,NA,NC,12,KnightLites QRP Assoc
WQ5A,1130,4AC,540,2,NA,NTX,8,West Fork ARC
WR1B,534,1B2,50,2,NA,DE,2,NA
WR1VT,1534,3A,371,2,NA,VT,15,West River RC
WR2G,888,1E,140,2,NA,NNJ,1,NA
WR4CC,952,4F,201,2,NA,TN,21,Carter Cty ARA
WR4MC,1570,1F,301,2,NA,GA,6,Morgan Cty ARES
WR5P,4008,2E,1464,2,NA,AR,6,NA
WR6HMB,2818,2A,638,2,NA,SCV,10,Half Moon Bay ARC
WR7Q,1756,2B2,580,2,NA,UT,2,NA
WR8S,2115,2B2B,209,5,NA,WV,2,NA
WR9ARC,1568,5A,139,2,NA,WI,22,Riverland ARC
WS1SM,4910,3A,1052,2,KB1YYC,ME,33,Wireless Soc of Southern ME
WS2K,108,1D,33,2,NA,EPA,1,NA
WT3C,230,2D,78,2,NA,MDC,2,NA
WT3O,294,1D,122,2,NA,MDC,1,NA
WT4RA,3562,4A,1171,2,NA,VA,11,Western Tidewater Radio Assoc
WU3U,2056,1C,377,2,NA,SNJ,1,NA
WU9Z,318,1E,72,2,NA,IN,2,NA
WUØL,1090,1B1B,84,5,NA,MT,1,NA
WV3E,1294,4A,155,2,NA,WPA,24,North Hills ARC
WV5D,1580,3F,337,2,NA,MS,19,Jones Cty ARC
WV8BD,922,4AC,236,2,NA,WV,15,Black Diamond  ARC
WV8CCC,1492,2A,321,2,NA,WV,6,Coal Country ARC
WV8ED,2106,2A,274,2,NA,WV,16,McDowell Cty ARC
WVØH,2140,1E,189,5,NA,CO,1,NA
WW1IE,3756,4A,707,2,K1BSA,ME,25,St Croix Valley ARC
WW1USA,3266,2A,878,2,KØGQ,MO,200,Raytown ARC
WW2FD,496,4A,98,2,NA,ENY,6,Regional EmComm & Weather Assn
WW4TN,4348,3A,879,2,NV1T,TN,57,Cumberland Plateau ARC
WW6AFA,1476,1E,663,2,NA,LAX,1,NA
WW6M,2060,1B1B,196,5,NA,SV,1,NA
WW6OR,2680,3A,774,2,NA,EB,70,Oakland Radio Com Assn
WWØSS,340,1E,19,5,NA,MN,1,NA
WX3SKY,1618,4A,248,2,NA,WPA,16,Skyview ARS
WX4AR,72,1D,36,2,NA,SNJ,1,NA
WX4BCA,2384,2A,657,2,NA,GA,20,Butts Cty Em Com Aux
WX4ET,1214,3A,243,2,NA,TN,3,NA
WX4SC,322,2A,11,2,NA,SC,5,Carolina ARES
WX4TC,2724,3A,569,2,NA,GA,26,Tri-Cty ARC
WX5BA,1862,4F,306,2,NA,OK,7,Broken Arrow EM ARC
WX5BC,1180,3A,140,2,NA,AR,15,Benton Cty Radio Ops
WX5H,2226,2A,357,2,N5DU,MS,34,Central MS ARA
WX5MEI,1714,2A,194,2,NA,MS,26,Lauderdale-Clarke Counties ARES
WX5RC,726,4AC,113,2,NA,OK,22,Mayes Cty ARC / Rogers Cty Wireless Assn
WX6SGX,312,1D,131,2,NA,SDG,2,NA
WX9DX,658,1D,618,1,NA,IL,5,NA
WXØEK,836,2F,43,2,KCØNYK,KS,7,Elk Cty Ks ARS
WY7H,3466,2E,1293,2,NA,AZ,25,NA
WZ2T,3750,1E,340,5,NA,NNY,1,NA
WZ4V,970,2A,121,2,W4YJ,TN,32,Monroe ARC
WZ8T,948,1D,449,2,NA,MI,1,NA
